stop_lat,stop_lon,stop_id,stop_code,stop_name,zone_id,stop_url
41.161217,-8.629966,CMS2,CMS2,Casa Da Música (metro),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS2
41.160976,-8.629924,CMS3,CMS3,Casa Da Música (metro),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS3
41.161102,-8.629696,CMS4,CMS4,Casa Da Música (metro),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS4
41.161279,-8.629856,CMS5,CMS5,Casa Da Música (metro),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS5
41.161150,-8.629500,CMS6,CMS6,Casa Da Música (metro),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS6
41.128889,-8.626722,CMSM1,CMSM1,Cemitério Sta. Marinha,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMSM1
41.191000,-8.498389,CMV,CMV,Câmara De Valongo,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMV
41.189528,-8.562139,CN1,CN1,Casais Novos,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CN1
41.189481,-8.561954,CN2,CN2,Casais Novos,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CN2
41.179761,-8.633936,CNG1,CNG1,Congostas,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNG1
41.180129,-8.633981,CNG2,CNG2,Congostas,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNG2
41.209513,-8.564850,CNSL1,CNSL1,Consolata,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNSL1
41.209281,-8.565230,CNSL2,CNSL2,Consolata,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNSL2
41.148058,-8.664552,CNT1,CNT1,Cantareira,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNT1
41.148042,-8.665293,CNT2,CNT2,Cantareira,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNT2
41.165438,-8.579589,CNTM,CNTM,Contumil (metro),PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNTM
41.165992,-8.578568,CNTM2,CNTM2,Contumil (metro),PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNTM2
41.163944,-8.611111,CNTT2,CNTT2,Constituição,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNTT2
41.204278,-8.608438,CNV1,CNV1,Cemitério Novo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNV1
41.204058,-8.608633,CNV2,CNV2,Cemitério Novo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNV2
41.124250,-8.631417,COB3,COB3,Coimbrões,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COB3
41.124222,-8.631480,COB4,COB4,Coimbrões,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COB4
41.123972,-8.630306,COB6,COB6,Coimbrões 1,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COB6
41.244626,-8.519817,COD,COD,Lgo Da Codiceira,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COD
41.244541,-8.519753,COD3,COD3,Lgo Da Codiceira,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COD3
41.245671,-8.513114,COD4,COD4,Codiceira,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COD4
41.098663,-8.628705,COEM,COEM,Coelho Moreira,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COEM
41.146611,-8.604694,COLS,COLS,Coliseu Do Porto,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COLS
41.164633,-8.600367,COMB1,COMB1,Combatentes,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COMB1
41.164570,-8.600650,COMB2,COMB2,Combatentes,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COMB2
41.165361,-8.598400,COMB3,COMB3,Combatentes,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COMB3
41.165497,-8.597872,COMB4,COMB4,Combatentes,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COMB4
41.163828,-8.606304,CONS1,CONS1,Constituição,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS1
41.163333,-8.608972,CONS2,CONS2,Constituição,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS2
41.163468,-8.610949,CONS3,CONS3,Constituição,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS3
41.179830,-8.657040,CONT,CONT,Continente,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONT
41.184005,-8.663849,CONT2,CONT2,Continente,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONT2
41.146444,-8.615222,CORD1,CORD1,Cordoaria,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORD1
41.145030,-8.616424,CORD2,CORD2,Cordoaria,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORD2
41.146386,-8.615212,CORD3,CORD3,Cordoaria,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORD3
41.145111,-8.616194,CORD4,CORD4,Cordoaria,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORD4
41.146107,-8.615286,CORD5,CORD5,Cordoaria,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORD5
41.145224,-8.616026,CORD7,CORD7,Cordoaria,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORD7
41.202500,-8.572350,CORI1,CORI1,Coriscos,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORI1
41.203248,-8.571588,CORI2,CORI2,Coriscos,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORI2
41.200600,-8.574410,CORM1,CORM1,Corim,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORM1
41.200380,-8.574670,CORM2,CORM2,Corim,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORM2
41.152026,-8.510749,COVH1,COVH1,Covilhã,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COVH1
41.152193,-8.510760,COVH4,COVH4,Covilhã,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COVH4
41.210243,-8.530166,COVN1,COVN1,Covina,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COVN1
41.209734,-8.531189,COVN2,COVN2,Covina,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COVN2
41.168062,-8.610475,CPL,CPL,Campo Lindo,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL
41.167260,-8.610770,CPL1,CPL1,Campo Lindo,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL1
41.167586,-8.610098,CPL2,CPL2,Campo Lindo,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL2
41.095498,-8.630998,CPNH1,CPNH1,Campolinho,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPNH1
41.096116,-8.631729,CPNH2,CPNH2,Campolinho,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPNH2
41.218655,-8.673948,CPOV1,CPOV1,Casa Do Povo,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPOV1
41.218528,-8.673889,CPOV2,CPOV2,Casa Do Povo,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPOV2
41.173000,-8.633167,CPR1,CPR1,Casa Da Prelada,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPR1
41.173528,-8.633611,CPR2,CPR2,Casa Da Prelada,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPR2
41.174209,-8.600498,CPRN4,CPRN4,Cemitério Paranhos,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPRN4
41.175028,-8.619444,CPSF1,CPSF1,Capela Sra.fátima,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPSF1
41.174972,-8.619278,CPSF2,CPSF2,Capela Sra.fátima,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPSF2
41.159889,-8.570306,CPTO,CPTO,Cerco Do Porto,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPTO
41.160405,-8.570286,CPTO1,CPTO1,Cerco Do Porto,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPTO1
41.160035,-8.570920,CPTO2,CPTO2,Cerco Do Porto,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPTO2
41.182304,-8.617999,CPU1,CPU1,Capuchinhos,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPU1
41.182833,-8.617728,CPU2,CPU2,Capuchinhos,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPU2
41.167422,-8.689127,CQ10,CQ10,Castelo Do Queijo,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CQ10
41.167532,-8.687201,CQ3,CQ3,Castelo Do Queijo,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CQ3
41.168236,-8.687849,CQ5,CQ5,Sea Life Castelo Do Queijo,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CQ5
41.167837,-8.689456,CQ8,CQ8,Castelo Do Queijo,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CQ8
41.159840,-8.666238,CREI1,CREI1,Cristo Rei,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CREI1
41.159798,-8.666327,CREI2,CREI2,Cristo Rei,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CREI2
41.209628,-8.575093,CRG1,CRG1,Corga,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRG1
41.209880,-8.575228,CRG2,CRG2,Corga,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRG2
41.159285,-8.580922,CRJ1,CRJ1,Corujeira,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRJ1
41.159419,-8.580804,CRJ2,CRJ2,Corujeira,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRJ2
41.168280,-8.645873,CRM1,CRM1,Casa De Ramalde,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRM1
41.168392,-8.645854,CRM2,CRM2,Casa De Ramalde,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRM2
41.201278,-8.649556,CRMT1,CRMT1,Cândido Reis (metro),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRMT1
41.201147,-8.650011,CRMT2,CRMT2,Cândido Reis (metro),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRMT2
41.088149,-8.656178,CRNO1,CRNO1,Centro Reabilitação Norte,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRNO1
41.088607,-8.656056,CRNO2,CRNO2,Centro Reabilitação Norte,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRNO2
41.192602,-8.579540,CRPO1,CRPO1,Crespo,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRPO1
41.192475,-8.579737,CRPO2,CRPO2,Crespo,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRPO2
41.177791,-8.540764,CRR1,CRR1,Carreira,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRR1
41.177847,-8.541035,CRR2,CRR2,Carreira,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRR2
41.168813,-8.658764,CRRP2,CRRP2,Correia Pinto,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRRP2
41.194389,-8.570472,CRRS1,CRRS1,Carreiros,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRRS1
41.194336,-8.570614,CRRS2,CRRS2,Carreiros,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRRS2
41.099262,-8.637145,CRST1,CRST1,Crasto,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRST1
41.099542,-8.637315,CRST2,CRST2,Crasto,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRST2
41.162083,-8.575306,CRT,CRT,Cartes,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRT
41.162692,-8.574888,CRT1,CRT1,Cartes,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRT1
41.161361,-8.572944,CRT2,CRT2,Cartes,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRT2
41.223998,-8.713974,CRTD,CRTD,Cartódromo,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTD
41.223900,-8.713964,CRTD2,CRTD2,Cartódromo,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTD2
41.231580,-8.655135,CRTM1,CRTM1,Crestins (metro),VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTM1
41.231472,-8.655086,CRTM2,CRTM2,Crestins (metro),VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTM2
41.157434,-8.681984,CRTO1,CRTO1,Crasto,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTO1
41.157298,-8.682113,CRTO2,CRTO2,Crasto,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTO2
41.157713,-8.679766,CRTO3,CRTO3,Crasto,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTO3
41.156600,-8.680260,CRTO4,CRTO4,Crasto,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTO4
41.197170,-8.668080,CRUG1,CRUG1,Cruzeiro (guifões),MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRUG1
41.179842,-8.681652,CRV1,CRV1,Carcavelos,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRV1
41.179528,-8.681806,CRV2,CRV2,Carcavelos,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRV2
41.147939,-8.650462,CRVH1,CRVH1,Cordoaria Velha,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRVH1
41.148046,-8.650437,CRVH2,CRVH2,Cordoaria Velha,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRVH2
41.113996,-8.602444,CRVL,CRVL,Cravel,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRVL
41.114028,-8.602667,CRVL1,CRVL1,Cravel,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRVL1
41.224556,-8.703333,CRZ,CRZ,Cruzeiro,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRZ
41.213408,-8.554151,CRZ1,CRZ1,Cruzeiro,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRZ1
41.213274,-8.554362,CRZ2,CRZ2,Cruzeiro,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRZ2
41.175976,-8.666497,CSA3,CSA3,C.saúde De Aldoar,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSA3
41.218278,-8.589083,CSAD1,CSAD1,Centro Saúde,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSAD1
41.219111,-8.588667,CSAD4,CSAD4,Centro Saúde,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSAD4
41.164532,-8.632138,CSBV,CSBV,Casa De Saúde Da Boavista,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSBV
41.165012,-8.631034,CSBV1,CSBV1,Casa De Saúde Da Boavista,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSBV1
41.156872,-8.590368,CSC,CSC,C. Saúde Campanhã,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSC
41.225687,-8.545474,CSE1,CSE1,C.saúde De Ermesinde,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSE1
41.225060,-8.545600,CSE2,CSE2,C.saúde De Ermesinde,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSE2
41.179769,-8.605418,CSJ4,CSJ4,Campus S. João,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSJ4
41.199311,-8.696794,CSLP1,CSLP1,C. Saúde Leça Palmeira,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSLP1
41.199839,-8.696571,CSLP2,CSLP2,C. Saúde Leça Palmeira,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSLP2
41.168837,-8.612370,CSP1,CSP1,C. Saúde Paranhos,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSP1
41.168222,-8.612333,CSP2,CSP2,C. Saúde Paranhos,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSP2
41.169691,-8.653830,CSR1,CSR1,C. Saúde Ramalde,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSR1
41.169459,-8.653648,CSR2,CSR2,C. Saúde Ramalde,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSR2
41.174575,-8.561371,CSRT3,CSRT3,C.saúde Rio Tinto,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSRT3
41.174270,-8.561142,CSRT4,CSRT4,C.saúde De Rio Tinto,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSRT4
41.147043,-8.589326,CSS2,CSS2,Capela Sra. Saúde,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSS2
41.147495,-8.589031,CSS3,CSS3,Capela S.ra Saúde,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSS3
41.191750,-8.657722,CSSH1,CSSH1,C.saúde Da  Sra.hora,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSH1
41.191222,-8.658472,CSSH3,CSSH3,Centro De Saúde Sra Hora,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSH3
41.198203,-8.610864,CSSM1,CSSM1,C. Saúde S. Mamede,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSM1
41.197502,-8.611029,CSSM2,CSSM2,C. Saúde S. Mamede,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSM2
41.169469,-8.550911,CSSO1,CSSO1,C.social Soutelo,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSO1
41.169464,-8.550498,CSSO2,CSSO2,C.social Soutelo,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSO2
41.120611,-8.609889,CSSR1,CSSR1,C. Saúde S. Reis,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSR1
41.120611,-8.609750,CSSR2,CSSR2,C. Saúde S. Reis,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSR2
41.200292,-8.655250,CSTM1,CSTM1,Custóias (metro),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSTM1
41.200177,-8.655482,CSTM2,CSTM2,Custóias (metro),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSTM2
41.191326,-8.629558,CSX1,CSX1,Central Seixo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSX1
41.191766,-8.630656,CSX2,CSX2,Central Seixo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSX2
41.189374,-8.632777,CSXN1,CSXN1,C. Seixo (norte),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSXN1
41.189537,-8.632905,CSXN2,CSXN2,C. Seixo (norte),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSXN2
41.183981,-8.631425,CSXS1,CSXS1,C. Seixo (sul),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSXS1
41.183246,-8.631339,CSXS2,CSXS2,C. Seixo (sul),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSXS2
41.224390,-8.639317,CTIO1,CTIO1,Custió,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTIO1
41.225250,-8.639722,CTIO2,CTIO2,Custió,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTIO2
41.181355,-8.566278,CTN1,CTN1,Castanheira,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTN1
41.181552,-8.566422,CTN2,CTN2,Castanheira,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTN2
41.222333,-8.638639,CTOM1,CTOM1,Custió (metro),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTOM1
41.222333,-8.638778,CTOM2,CTOM2,Custió (metro),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTOM2
41.162028,-8.614109,CTP,CTP,Clube Ténis Porto,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTP
41.168047,-8.629531,CTS,CTS,Castelos,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTS
41.168611,-8.630222,CTS1,CTS1,Castelos,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTS1
41.168528,-8.630083,CTS2,CTS2,Castelos,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTS2
41.168422,-8.630626,CTS3,CTS3,Castelos,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTS3
41.220387,-8.614082,CTSS1,CTSS1,Catassol,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTSS1
41.220295,-8.614140,CTSS2,CTSS2,Catassol,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTSS2
41.180639,-8.636639,CTV1,CTV1,Cotovias,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTV1
41.180873,-8.636229,CTV2,CTV2,Cotovias,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTV2
41.203096,-8.641539,CUS1,CUS1,Custóias,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUS1
41.202750,-8.642583,CUS3,CUS3,Custóias,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUS3
41.202361,-8.642083,CUS4,CUS4,Custóias,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUS4
41.202278,-8.644139,CUSF1,CUSF1,Custóias (feira),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUSF1
41.201919,-8.645224,CUSF2,CUSF2,Custóias (feira),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUSF2
41.202167,-8.643639,CUSF3,CUSF3,Custóias (feira),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUSF3
41.190334,-8.591876,CUTM1,CUTM1,Cutamas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUTM1
41.190009,-8.591625,CUTM2,CUTM2,Cutamas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUTM2
41.164579,-8.541749,CV1,CV1,Carvalha,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CV1
41.164611,-8.541528,CV2,CV2,Carvalha,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CV2
41.156512,-8.620165,CVA1,CVA1,Carvalhosa,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVA1
41.156114,-8.620723,CVA2,CVA2,Carvalhosa,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVA2
41.230841,-8.599333,CVC1,CVC1,Cavaco,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVC1
41.230830,-8.599166,CVC2,CVC2,Cavaco,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVC2
41.188511,-8.596893,CVD1,CVD1,Cavadas,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVD1
41.188642,-8.597270,CVD2,CVD2,Cavadas,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVD2
41.166523,-8.624995,CVI1,CVI1,Carvalhido,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI1
41.166750,-8.625250,CVI2,CVI2,Carvalhido,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI2
41.167000,-8.626028,CVI3,CVI3,Carvalhido,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI3
41.166320,-8.626489,CVI4,CVI4,Carvalhido,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI4
41.166762,-8.625964,CVI5,CVI5,Carvalhido,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI5
41.166589,-8.627015,CVI6,CVI6,Carvalhido,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI6
41.166594,-8.607387,CVLO,CVLO,Covelo,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVLO
41.165917,-8.606331,CVLO1,CVLO1,Covelo,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVLO1
41.165374,-8.605884,CVLO2,CVLO2,Covelo,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVLO2
